Codigo_Punto,Aliado,Latitud,Longitud
42388,VALE+,1.2044643,-77.2818491
43069,REVAL,7.538,-72.3024
43072,REVAL,7.5438054,-72.293437
43073,REVAL,7.9067311,-72.5257336
43085,REVAL,6.9844814,-73.0522172
43090,REVAL,3.09127,-75.67136
43023,REVAL,5.5128,-73.372095
43024,REVAL,5.6163533,-73.8167999
43210,REVAL,7.0876201,-73.1043075
43189,REVAL,4.2694142,-73.4898913
43190,REVAL,3.999470226,-71.87802624
43133,REVAL,4.1477793,-73.638467
43157,REVAL,5.7550091,-72.798312
43158,REVAL,5.72292,-72.8488536
43148,REVAL,10.411312,-75.458133
43171,REVAL,8.95142,-75.744211
43147,REVAL,10.9151688,-74.7792283
43154,REVAL,5.5142279,-73.362808
43161,REVAL,5.712898,-72.934864
43168,REVAL,8.7570314,-75.8843
43152,REVAL,8.4573726,-73.9430531
43160,REVAL,5.6518038,-74.156935
43224,REVAL,8.852736,-76.42668
43215,REVAL,7.608274,-73.57639
43166,REVAL,8.60982305,-73.6356
43149,REVAL,10.4001357,-75.4850862
43205,REVAL,7.124979,-73.117441
43043,REVAL,10.2430066,-73.1391274
43185,REVAL,4.125182,-73.614962
43132,REVAL,7.24525527,-73.78982
43141,REVAL,10.98988,-74.80758
43194,REVAL,7.5335,-72.2858
43142,REVAL,10.979227,-74.776148
43143,REVAL,10.9541981,-74.8087469
43144,REVAL,10.953925,-74.808516
43145,REVAL,10.98304138,-74.7790575
43146,REVAL,10.63221,-74.91975
43169,REVAL,8.746796,-75.871032
43186,REVAL,4.0838979,-73.6693643
43170,REVAL,8.761401,-75.884417
43025,REVAL,5.6123483,-73.820542
43177,VALE+,4.906731,-74.735643
43162,REVAL,5.71846,-72.9264396
43155,REVAL,5.818,-73.0344
43163,REVAL,5.72754,-72.92874
43187,REVAL,4.137566,-73.5857058
43150,REVAL,10.3984,-75.46372
43191,REVAL,4.184587,-72.4482844
43192,REVAL,4.312699,-72.080169
43013,REVAL,11.001004,-74.950761
43287,REVAL,9.301599,-75.401365
43008,REVAL,7.6046633,-74.8083598
43151,REVAL,10.386116,-75.48906
43183,REVAL,9.326273918,-74.567214
43074,REVAL,7.507601,-72.30299
43078,REVAL,7.2048282,-72.7570036
43012,REVAL,11.0173783,-74.80997
43288,VALE+,3.4521922,-76.5302488
43139,VALE+,6.231434,-75.6055859
43289,VALE+,3.354408,-76.51908
43285,VALE+,4.8490439,-75.6680208
43284,VALE+,4.5670508,-75.754333
43206,REVAL,7.1296802,-73.1218675
43290,VALE+,3.4110331,-76.5335915
43153,REVAL,10.328024,-75.414008
43204,VALE+,4.83659,-75.679867
43175,VALE+,5.1969941,-74.3946524
43193,VALE+,1.20388,-77.26907
43165,VALE+,2.4385082,-76.6030151
43172,VALE+,4.915205,-74.024178
43195,REVAL,7.8975646,-72.528649
43196,REVAL,7.9067318,-72.5126093
43283,VALE+,4.55058,-75.65968
43203,VALE+,4.617213,-75.635087
43291,VALE+,3.4414886,-76.4776708
43197,REVAL,7.9336,-72.49236
43218,REVAL,4.4441517,-75.2344294
43219,REVAL,4.43128,-75.2458794
43199,REVAL,7.9111051,-72.5162022
43200,REVAL,7.8889425,-72.5042141
43264,VALE+,7.595352,-76.4043662
43329,REVAL,10.39202,-73.03455
43328,REVAL,9.58756,-73.233248
43226,VALE+,4.7585,-74.11338
43138,REVAL,7.97494,-75.420757
43208,REVAL,6.31345,-73.947226
43209,REVAL,6.3125084,-73.949156
43211,REVAL,7.0785043,-73.0947814
43202,REVAL,7.379984,-72.647
43227,VALE+,4.6263777,-74.0858677
43228,VALE+,4.6292748,-74.2018252
43230,VALE+,4.6011066,-74.0919399
43231,VALE+,4.5007272,-74.1104349
43181,VALE+,5.020778,-73.99863
43232,VALE+,4.605811,-74.173563
43174,VALE+,4.823492,-73.9360452
43233,VALE+,4.59007,-74.10181
43296,VALE+,4.599101,-74.10765
43225,VALE+,5.7320421,-75.1422829
43182,VALE+,5.0280544,-74.0017166
43234,VALE+,4.53913,-74.1461285
43235,VALE+,4.5631376,-74.1308259
43236,VALE+,4.6946544,-74.1682357
43201,REVAL,7.525073,-72.294996
43239,VALE+,4.627783298,-74.1524353
43140,VALE+,6.295671,-75.5846297
43222,VALE+,3.392947,-76.5420267
43223,VALE+,3.44148,-76.47767
43253,VALE+,4.34047,-74.06008
43254,VALE+,6.2550478,-75.5595067
42666,VALE+,6.24955,-75.5542
42674,VALE+,6.5570279,-75.8291422
42671,REVAL,2.779679,-75.26049
42669,REVAL,2.1037246,-74.7691966
42839,REVAL,11.5289499,-72.8977376
42844,REVAL,7.0812589,-73.088313
42848,REVAL,4.1462342,-74.8798393
42845,REVAL,6.0693665,-73.4129722
42841,REVAL,4.13161087,-73.552604
42842,REVAL,4.140485,-73.642429
42843,REVAL,4.124126,-73.652116
42847,REVAL,4.441792,-75.426844
42846,REVAL,4.4397463,-75.2395117
43426,REVAL,10.4810164,-73.2732005
46469,REVAL,2.92935,-75.287663
43432,REVAL,7.1223832,-73.1251114
43433,REVAL,6.8157512,-73.2695564
43431,REVAL,7.8864812,-72.4985372
43421,VALE+,6.2519963,-75.5466282
43511,REVAL,10.8817834,-74.7696584
43512,REVAL,10.901285,-74.780991
43424,VALE+,6.8147415,-75.2401787
43533,REVAL,10.9767319,-74.7787302
43425,VALE+,5.8645925,-75.8224584
43513,VALE+,5.0408,-75.31101
43515,VALE+,5.0197833,-75.6230033
43444,REVAL,10.4745656,-73.2638904
43542,VALE+,5.0388114,-75.446275
43422,VALE+,6.305451,-75.55833
43516,VALE+,2.443625,-76.617167
43434,REVAL,4.453908,-75.245458
43429,REVAL,10.6533,-72.924994
43430,REVAL,10.889003,-72.8512613
43556,VALE+,4.326694,-74.365283
43517,VALE+,2.4448045,-76.6029511
43524,VALE+,4.770733,-75.9502
43518,VALE+,2.44358,-76.61547
43525,VALE+,4.747318889,-75.91487194
43519,VALE+,5.1306206,-73.89666
43428,VALE+,5.036276,-73.95998
43560,VALE+,4.5815861,-74.1996987
43585,VALE+,3.520115,-76.29083
43520,VALE+,5.022193,-73.9718
43557,VALE+,4.32417897,-74.36249
43436,VALE+,4.63799383,-74.1591963
43551,VALE+,4.9145396,-74.4672889
43590,VALE+,4.633436,74.143016
43437,VALE+,4.6961623,-74.0912093
43438,VALE+,4.5928159,-74.1772305
43539,REVAL,5.826012,-73.034975
43554,VALE+,4.8094429,-74.3415598
43535,REVAL,10.9031683,-74.7866363
43536,REVAL,10.9318894,-74.7652079
43523,REVAL,4.434682,-75.213829
43591,VALE+,4.7342011,-74.1018674
43439,VALE+,4.60931,-74.08452
43592,VALE+,4.6275139,-74.1903752
43593,VALE+,4.62903,-74.152439
43441,VALE+,4.7411846,-74.1105731
43584,VALE+,3.26039444,-76.5393552
43566,VALE+,1.4528806,-77.4399528
43594,VALE+,4.7361716,-74.094855
43442,VALE+,4.5887252,-74.1093927
43443,VALE+,4.7334562,-74.109038
43552,VALE+,4.87282,-74.53982
43562,VALE+,4.87637,-74.5606883
43555,VALE+,4.7206368,-74.2110976
43573,VALE+,4.619048055,-75.640533
43534,REVAL,10.91995,-74.82429
43595,VALE+,4.631746,-74.144159
43532,REVAL,7.8148967,-72.516035
43582,REVAL,4.435131,-75.18815
43531,REVAL,9.94906,-75.085215
43563,REVAL,2.940461,-75.26235
43558,VALE+,4.326815,-74.3617866
43544,REVAL,10.47283,-73.2433758
43545,REVAL,10.47726333,-73.27169833
43589,REVAL,4.6122641,-72.9290398
43587,REVAL,5.33573083,-72.39270944
43586,VALE+,4.080456,-76.189944
43578,REVAL,7.09025,-73.093991
43547,REVAL,9.56323,-73.33539
43567,REVAL,7.295117,-72.295117
43580,REVAL,6.565442,-73.1496146
43538,REVAL,10.32241,-75.408612
43546,REVAL,10.474986,-73.2441
43548,REVAL,8.74199,-75.89284
43549,REVAL,8.73676,-75.868819
43565,REVAL,11.243164,-74.2100536
43550,REVAL,8.760859,-75.887619
43528,REVAL,5.3184061,-72.3980617
43576,REVAL,7.11625,-73.1201199
43537,REVAL,10.3558195,-75.4922828
43568,REVAL,7.937289,-72.604826
43569,REVAL,8.2275538,-73.3438242
43579,REVAL,7.11157258,-73.2157315
43581,REVAL,6.5640937,-73.146318
43540,REVAL,5.782698,-73.1167
43575,VALE+,4.949048,-75.95816
43541,REVAL,5.7833622,-73.11923
43574,VALE+,4.80478138,-75.74058333
43657,REVAL,10.4810272,-73.269694
43654,REVAL,5.5321166,-74.104702
43655,REVAL,5.533328,-74.10322
43659,VALE+,6.2245428,-77.4043024
43596,VALE+,5.0601595,-73.9017177
43597,VALE+,5.0254263,-73.9971587
43641,VALE+,6.243072,-75.60314
43642,VALE+,6.24901,-75.5531072
43650,VALE+,8.444169,-76.791362
43653,VALE+,6.6462063,-75.0143824
43651,VALE+,6.2956544,-75.11314
43663,VALE+,1.495303,-77.52127
43661,VALE+,1.205758,-77.2737545
43652,VALE+,6.589862,-76.896114
43644,VALE+,6.2828064,-75.5609179
43645,VALE+,6.270542222,-75.55698
43646,VALE+,6.2389,-75.5733
43647,VALE+,6.3027348,-75.5527751
43658,REVAL,8.743268,-75.8910075
43649,VALE+,6.1870836,-75.59462166
43660,REVAL,1.851909,-76.0483473
43640,VALE+,4.783641,-75.69922
43670,VALE+,4.5010914,-74.1093945
43682,REVAL,10.490337,-73.27716
43683,REVAL,9.4960713,-73.9796317
43685,REVAL,4.116866,-73.558299
43675,REVAL,5.516677,-72.885994
43679,VALE+,3.0098142,-76.4822922
43667,VALE+,4.7505275,-75.9168611
43681,VALE+,3.018833,-76.479854
43669,VALE+,4.081046,-76.18978
43689,VALE+,4.087566666,-76.195571
43673,REVAL,10.917402,-74.769851
43672,REVAL,10.7870285,-74.763405
43684,VALE+,4.955639,-76.60614
43688,REVAL,4.442436,-75.240362
43676,VALE+,2.4417629,-76.6227708
43648,VALE+,6.248226,-75.57681
43745,REVAL,7.3101215,-72.4831083
43743,REVAL,7.607579,-72.600076
43760,VALE+,4.0869725,-76.198953
43698,VALE+,4.084277,-76.20393
43763,VALE+,4.715918,-74.14133
43729,REVAL,5.7163459,-72.933248
43730,VALE+,4.7164357,-74.2153646
43765,VALE+,4.71595277,-74.05353166
43766,VALE+,4.602406,-74.195673
42883,VALE+,6.3357151,-75.5569993
42884,VALE+,6.3765936,-75.44563
42888,VALE+,6.142882,-75.1851
43010,VALE+,6.1539816,-75.6159
42890,VALE+,6.118003,-75.6226305
42910,VALE+,6.5615033,-75.8241067
43068,VALE+,1.787434,-78.791265
43099,VALE+,4.1563853,-76.2879158
43118,VALE+,4.662485,-74.07449
43119,VALE+,4.38319,-74.11286
43053,VALE+,4.607451,-74.219503
43101,VALE+,4.5048,-76.11644
43102,VALE+,5.154041,-76.1235
43120,VALE+,4.5782676,-74.1204544
43064,VALE+,1.2157669,-77.27630916
43121,VALE+,4.6141379,-74.1359473
43122,VALE+,4.603101,-74.13747
43049,VALE+,4.997307,-74.33901
43097,VALE+,3.9317889,-76.4829103
43092,VALE+,3.450363,-76.531595
43093,VALE+,3.450363,-76.53159
43094,VALE+,3.452077,-76.529494
43123,VALE+,4.60568,-74.19175
43050,VALE+,4.5799866,-74.13895
43000,VALE+,6.249489,-75.56474
43124,VALE+,4.61637833,-74.1224033
43095,VALE+,3.4521711,-76.535997
43031,VALE+,5.22172,-73.45694
43059,VALE+,8.636752,-77.3492688
43127,VALE+,4.6808033,-74.0616325
43128,VALE+,4.603026,-74.13747
42885,VALE+,6.325966,-75.7688
42881,VALE+,6.5387146,-75.0855144
43009,VALE+,8.4245567,-76.785646
42907,VALE+,3.899295,-76.300829
42908,VALE+,3.52719,-76.2980877
43098,VALE+,3.6845911,-76.313963
43129,VALE+,4.6103049,-74.1636354
42993,VALE+,5.118607,-74.345058
42900,VALE+,4.5145834,-75.693293
43067,VALE+,1.4738261,-77.5798263
42901,VALE+,4.5299935,-75.6399902
42880,VALE+,6.1852116,-75.57976166
43065,VALE+,1.1989727,-77.284512
42891,VALE+,5.7405855,-75.6062985
42887,VALE+,6.1625283,-75.5942
43096,VALE+,3.433889,-76.494435
43066,VALE+,1.2173,-77.280326
43104,VALE+,4.089869,-76.1914991
42913,VALE+,4.5931383,-74.135385
43003,VALE+,6.3053501,-75.5529901
43004,VALE+,6.2800003,-75.5590384
43130,VALE+,4.696729,-74.0748
43005,VALE+,6.2970704,-75.5529802
43080,REVAL,7.137427,-73.127652
43086,REVAL,3.090526,-75.672072
43087,REVAL,3.15007,-75.81665
43016,REVAL,10.39009,-75.487794
43027,REVAL,5.7095414,-72.9358773
43038,REVAL,8.3018927,-73.6224711
43063,REVAL,2.6856146,-75.3276052
43021,REVAL,5.56615,-73.34576
43022,REVAL,5.5173851,-73.3620647
43028,REVAL,5.7043845,-72.9240581
43075,REVAL,8.2370269,-73.3539461
43083,REVAL,6.988198,-73.0483138
43014,REVAL,10.9114638,-74.7853291
43077,REVAL,7.5780261,-72.4755553
43076,REVAL,8.2556199,-73.3595564
43017,REVAL,10.38877,-75.51922
43084,REVAL,6.9915284,-73.0497737
43018,REVAL,10.39722,-75.45827
43015,REVAL,10.92460898,-74.79244024
43019,REVAL,10.53768,-75.39152555
43020,REVAL,10.336115,-75.413447
43029,REVAL,5.688321,-72.947926
43061,REVAL,2.936792,-75.26047
43062,REVAL,2.929199,-75.280786
43758,VALE+,3.524357,-76.296521
43761,VALE+,3.5881605,-76.49296
43846,REVAL,1.028507,-76.617431
43845,REVAL,4.782384,-74.76499
43834,REVAL,7.614,-73.658
43840,REVAL,4.440013,-75.238769
43835,REVAL,7.12123,-73.12176
43843,REVAL,4.44847,-75.2385
43844,REVAL,4.4385605,-75.237722
43817,VALE+,6.063499,-75.79408
43831,VALE+,4.805147,-75.74811
43934,VALE+,5.02151,-73.9684309
43976,REVAL,5.529681,-73.3505189
43973,REVAL,10.62738,-74.92281
44028,VALE+,3.657801,-76.688195
44010,VALE+,4.858217,-75.65674527
43985,VALE+,4.9218639,-74.030488
44030,VALE+,4.53396,-74.11119
44023,VALE+,3.4313406,-76.4835669
44024,VALE+,3.45288,-76.53181
43981,VALE+,2.46624,-76.5880493
43982,VALE+,2.45824,-76.58799
43991,VALE+,4.59395,-74.22813
44027,VALE+,3.4015052,-76.4175471
43931,VALE+,4.8972409,-74.0315764
44031,VALE+,4.5862775,-74.1147321
44032,VALE+,4.58496,-74.10712
43871,VALE+,4.6328497,-74.1484013
44033,VALE+,4.5721426,-74.1156292
43995,VALE+,4.82244,-74.13236
43872,VALE+,4.5930938,-74.135395
43969,REVAL,10.9770831,-74.7845665
43975,REVAL,10.44,-75.52487
43978,REVAL,5.197941333,-73.14542406
43919,VALE+,4.68079,-74.16356
43920,VALE+,4.68298,-74.16561
43984,REVAL,8.3097459,-73.6144871
44034,VALE+,4.75852,-74.11335
44035,VALE+,4.62136,-74.12103
44029,VALE+,3.2402249,-76.5136251
44076,VALE+,3.4010155,-76.4161
43961,VALE+,3.68574638,-76.31191
43933,VALE+,4.8166506,-74.3570456
43963,VALE+,6.040903,-75.7022752
43972,REVAL,10.9871168,-74.8044761
44037,VALE+,4.6360311,-74.1584393
43988,VALE+,4.72706,-74.28218
43993,VALE+,4.5755576,-74.2134501
44020,REVAL,9.18238,-75.23389
43937,REVAL,7.9127644,-72.4918495
43942,REVAL,7.1085094,-73.1199421
44021,REVAL,9.24825666,-75.34264666
43879,REVAL,9.302833,-75.37808
43953,REVAL,5.3446537,-72.3888971
43893,REVAL,5.1936,-72.2414
43958,VALE+,4.6489065,-74.0600412
44000,REVAL,11.12531,-74.93966
44026,VALE+,3.47248,-76.50767
43899,REVAL,4.44475,-75.24047
43949,REVAL,4.4391412,-75.1773072
44044,REVAL,4.44721333,-75.1858794
44043,REVAL,11.135583,74.10546492
44773,VALE+,6.2568977,-75.5688922
44704,VALE+,6.2493382,-75.5726133
44850,VALE+,4.7367336,-74.3444042
44851,VALE+,4.736367,-74.34096
44848,VALE+,6.1668955,-75.64289
44852,VALE+,4.8634325,-74.0641504
44882,REVAL,10.460351,-73.2548555
44880,REVAL,5.51941823,-73.369583
44886,VALE+,4.39953166,-74.383302
41900,REVAL,9.4027137,-75.6800415
41901,REVAL,9.2738751,-75.2419974
41902,REVAL,9.5299688,-75.5823871
41903,REVAL,4.261922,-73.564948
41904,REVAL,4.6107659,-72.929016
41905,REVAL,3.8272016,-73.68951
41906,REVAL,2.5596249,-72.6392865
41907,REVAL,11.53812,-72.907329
41908,REVAL,4.1333928,-73.6198599
41909,REVAL,10.401731,-75.503627
41910,VALE+,2.4473767,-76.6252285
41911,VALE+,3.4319519,-76.5258717
41912,REVAL,8.25205,-73.3532199
41913,REVAL,7.079091,-70.76926
41914,VALE+,2.441246,-76.6180235
41916,VALE+,2.4592902,-76.5946094
41917,REVAL,7.8857414,-72.5045321
41918,REVAL,7.8918919,-72.5065362
41919,VALE+,4.826936,-75.737428
41920,REVAL,8.754954,-75.873935
41921,REVAL,6.5320804,-74.0724891
41922,REVAL,9.61859,-73.597103
41923,REVAL,9.364466,-73.60113
41924,VALE+,3.610991,-76.599876
41925,VALE+,3.68526,-76.31245
41926,REVAL,10.39026,-75.479528
41928,REVAL,9.850913,-74.236068
41929,VALE+,0.8630625,-77.7281414
41930,VALE+,6.286228,-75.573539
41931,VALE+,6.295422,-75.556966
41932,VALE+,6.2028578,-75.5873601
41955,REVAL,8.74798,-75.88143
41933,REVAL,10.3998731,-75.4940272
42028,VALE+,4.6029205,-74.1374744
42029,REVAL,7.1339736,-73.10638
42030,VALE+,1.2208741,-77.269977
42031,VALE+,6.2663038,-75.566444
42032,REVAL,7.8872536,-72.5051413
42033,REVAL,7.531416,-72.3018
42034,REVAL,1.85488,-76.0473297
42036,REVAL,7.8908988,-72.4992676
42037,REVAL,7.8864537,-72.505661
42038,REVAL,4.7916541,-71.335335
42039,REVAL,7.0639156,-73.085083
42041,REVAL,6.468902,-73.262228
42042,REVAL,9.9717261,-73.88556
42043,REVAL,10.1476216,-73.957218
42044,VALE+,5.0121456,-73.9908228
42045,REVAL,8.437521,-73.2869429
42046,REVAL,7.889297,-72.5032376
42047,REVAL,7.8885705,-72.5057966
42048,REVAL,7.88502,-72.503413
42049,REVAL,7.888176,-72.505045
42053,REVAL,7.91631042,-72.46692053
42054,VALE+,4.5670725,-74.1292338
42055,REVAL,7.1212976,-73.1289194
42056,REVAL,7.9451674,-72.832282
42058,REVAL,7.5544,-72.29141
42696,REVAL,7.89029053,-72.46430131
42060,REVAL,7.5535012,-72.2941497
42062,VALE+,3.725459,-76.268889
42063,VALE+,4.713411,-74.21849
42064,VALE+,4.3308983,-74.3621833
42065,VALE+,4.584891,-74.083683
42066,VALE+,4.606253,-74.083082
42101,REVAL,4.285896,-74.8137
42102,REVAL,4.2972005,-74.8028706
42103,REVAL,4.060678,-74.691673
42104,REVAL,3.1958718,-75.6449091
42105,REVAL,4.295975,-74.81757138
42106,REVAL,3.090885,-75.671719
42107,REVAL,7.60476,-74.8083617
42108,VALE+,6.241084,-75.5697
42109,REVAL,10.480771,-73.26251
42110,VALE+,6.24416,-75.586111
42111,REVAL,11.204998,-74.224237
42112,REVAL,7.0617,-73.850684
42113,VALE+,6.2483681,-75.5837405
42114,REVAL,10.744282,-74.9792871
42115,REVAL,10.031488,-73.242075
42116,REVAL,10.1493572,-73.9615025
42117,REVAL,10.19677,-73.9717247
42118,REVAL,10.03344,-73.23561
42119,REVAL,8.8736,-75.809399
42121,VALE+,4.07369527,-76.196153
42122,VALE+,1.718634,-77.059519
42123,VALE+,6.142516,-75.3551753
42124,REVAL,2.387045,-75.89219
42125,REVAL,7.08451,-70.75893
42126,REVAL,4.40586197,-75.146923
42127,REVAL,11.0150389,-74.8145062
42129,VALE+,3.22917,-76.31312
42130,REVAL,11.226725,-74.168408
42131,REVAL,8.94426,-74.039008
42132,REVAL,9.97261,-73.8879618
42133,VALE+,2.349028,-78.328387
42134,REVAL,10.3991937,-75.494194
42135,VALE+,4.08096,-76.202824
42136,REVAL,7.9333432,-72.5045462
42137,REVAL,9.5607247,-73.3334279
42138,REVAL,9.3630515,-73.5973552
42097,REVAL,9.56376,-73.337671
42140,REVAL,7.6068691,-74.8078816
42142,REVAL,1.0310096,-76.6184031
42143,REVAL,10.9317,-74.79994833
44096,VALE+,4.7567483,-74.025554
44097,REVAL,7.023508,-73.0826578
64355,REVAL,7.7637723,-73.3919125
44098,REVAL,6.9631837,-71.6247582
44104,VALE+,4.7573604,-74.0262447
44102,VALE+,6.3393823,-75.567735
44103,VALE+,6.3423935,-75.5744305
44131,VALE+,4.7176677,-74.2118741
44132,VALE+,6.1790439,-75.593034
44133,VALE+,3.016944,-76.476388
44140,VALE+,5.5982712,-75.8199584
44319,VALE+,6.0230133,-75.7004366
44317,VALE+,6.249715,-75.597
44325,REVAL,4.27983,-74.771806
44326,REVAL,3.222033,-75.2373116
44320,VALE+,5.030933,-75.46082388
44322,VALE+,5.043316,-75.51064
44321,VALE+,5.0306,-75.8529
44324,VALE+,4.733333,-74.341545
44318,VALE+,6.288833,-75.5733419
44597,VALE+,3.4531172,-76.48842
44598,VALE+,3.4025175,-76.50635
44600,VALE+,3.3853519,-76.517309
44601,VALE+,3.375541,-76.550419
44595,VALE+,4.7366952,-74.344635
44593,VALE+,6.1828006,-75.6000425
44596,VALE+,5.31571305,-75.79769
44594,VALE+,5.062202,-75.873263
46515,VALE+,6.3175274,-76.1352038
45886,VALE+,5.65889305,-75.87779
45875,VALE+,6.2481892,-75.565539
45885,REVAL,5.33117628,-72.394851
45904,REVAL,7.8295489,-72.5061218
45914,VALE+,4.38322404,-74.112887
45941,VALE+,2.4866545,-76.5683856
45905,REVAL,7.369227,-72.6505889
45907,REVAL,3.935328,-75.220073
45947,VALE+,4.613732,-74.1764
45897,VALE+,5.0607088,-75.481009
45901,REVAL,5.3275304,-75.1122884
45906,VALE+,4.806295,-75.736308
45911,VALE+,3.350113,-76.425869
45942,VALE+,2.4424208,-76.6046122
45902,VALE+,1.20101,-77.282676
43293,VALE+,6.9092288,-75.0760047
43281,REVAL,7.532893,-72.290727
43255,VALE+,6.2315427,-75.6043422
43294,VALE+,7.8805449,-76.6296251
43136,REVAL,3.9868737,-73.762154
43275,VALE+,5.6854,-76.66011
43261,VALE+,5.452371,-75.254152
43276,VALE+,6.227639,-77.4017277
43256,VALE+,6.2819911,-75.5605694
43292,VALE+,3.38490555,-76.520123
43266,VALE+,7.8939424,-76.636371
43268,VALE+,5.4751706,-75.5991219
43282,REVAL,7.87984627,-72.50209
43270,REVAL,10.4627168,-73.2790716
43271,REVAL,10.4691841,-73.2441963
43273,REVAL,9.56117,-73.333273
43278,REVAL,11.527568,-72.897671
43280,VALE+,1.669528,-77.01151
43269,VALE+,1.800932,-77.166559
43277,VALE+,5.3717692,-76.6075672
43295,VALE+,7.882761,-76.624692
43263,VALE+,5.84801,-76.0170661
43347,REVAL,7.11576,-73.10952
43348,REVAL,7.11512746,-73.139432
43326,REVAL,5.366243,-73.522749
43327,REVAL,10.036687,-73.233479
43325,REVAL,5.0038963,-73.4738646
43346,VALE+,4.638293,-75.568767
43341,REVAL,11.2440373,-74.2047667
43342,REVAL,11.2069065,-74.225615
43343,REVAL,11.2235302,-74.1615303
44039,VALE+,6.13461,-75.3439
43334,VALE+,4.629217,-74.46226
43350,VALE+,4.630065,-74.182166
43258,VALE+,6.1838958,-75.655401
43351,VALE+,4.6394469,-74.148089
43330,VALE+,4.62515,-74.4262147
43337,VALE+,4.309094,-74.30039
43352,VALE+,4.6321715,-74.1601401
43353,VALE+,4.733276944,-74.02922306
43354,VALE+,4.6325811,-74.179079
43355,VALE+,4.6821361,-74.140768
43356,VALE+,4.60593,-74.17372
43357,VALE+,4.612,-74.168439
43358,VALE+,4.62895,-74.159024
43359,VALE+,4.605838,-74.1736
43360,VALE+,4.726853889,-74.09633861
43338,VALE+,4.61261,-74.21705
43339,VALE+,4.344068,-74.245126
43336,VALE+,4.713412,-74.220114
43361,VALE+,4.628965,-74.1223441
43362,VALE+,4.738836944,-74.027535
43363,VALE+,4.708226,-74.12403
43340,VALE+,4.5889571,-74.1922515
43332,VALE+,5.0669845,-74.5962338
43335,VALE+,4.815159,-74.2229
43331,VALE+,4.8543284,-74.26158
43364,VALE+,4.505662,-74.087739
43365,VALE+,4.555110454,-74.11348724
43260,VALE+,6.24565,-75.56516
45365,VALE+,3.839963,-77.199572
45337,VALE+,6.3762012,-75.1416089
45367,VALE+,4.08674666,-76.19558
45354,REVAL,11.315827,-72.553713
45357,VALE+,1.0230675,-77.475546
45362,VALE+,3.24174,-76.32157
45368,VALE+,3.4980152,-76.5249566
45370,VALE+,7.8757056,-76.6114126
45361,REVAL,7.1197795,-73.1151559
45363,VALE+,3.450104,-76.527903
45296,REVAL,6.8150268,-73.2710525
45666,VALE+,1.1251,-77.1646
45342,VALE+,2.45695,-76.598006
45371,VALE+,4.612743,-74.16434
45373,VALE+,4.639281,-74.193509
45374,VALE+,4.5000288,-74.1046071
45350,VALE+,2.3411965,-76.4965757
45375,VALE+,4.569676,-74.081153
45343,VALE+,2.455349,-76.6403
45339,VALE+,6.075655,-75334641
45668,VALE+,0.8301127,-77.6444844
45344,VALE+,2.4570933,-76.5859093
45366,VALE+,3.9039325,-76.294069
45345,VALE+,2.459519,-76.645126
45346,VALE+,2.445273,-76.616658
45642,VALE+,6.49342194,-74.405098
45669,VALE+,0.829952,-77.643272
45349,VALE+,1.795277,-77.1638888
45347,VALE+,2.4486468,-76.5945123
45348,VALE+,2.25549,-77.248723
45398,VALE+,6.257612,-75.573371
45412,VALE+,4.7404872,-74.0406529
45601,REVAL,7.9317869,-72.5046453
45399,VALE+,6.205246111,-75.58714
45334,VALE+,6.2498761,-75.5664238
45582,VALE+,6.259239,-75.550981
45599,VALE+,1.77611305,-76.9929566
45407,VALE+,5.1898852,-74.4804718
45688,VALE+,4.712403,-74.06303
46057,VALE+,5.9633133,-75.5873996
45376,VALE+,4.5570767,-74.0868948
45377,VALE+,4.56672,-74.0834012
45403,VALE+,4.733873,-74.341509
45405,VALE+,4.3434339,-74.3622827
45408,VALE+,1.1967554,-77.2655569
45400,VALE+,6.27331,-75.575015
45364,VALE+,3.479444,-76.4966666
45355,VALE+,1.2005902,-77.2928559
45352,VALE+,4.7335375,-74.2624115
45378,VALE+,4.7183462,-74.0920846
45335,VALE+,6.245742,-75.5690156
45351,VALE+,4.345152,-74.363823
45338,VALE+,6.4089991,-74.7566551
45332,VALE+,6.279963,75.563487
45369,VALE+,1.1739179,-76.8791709
45473,VALE+,4.3302279,-74.3686352
45356,VALE+,1.2112358,-77.2780563
45379,VALE+,4.6159081,-74.1141531
45887,VALE+,4.7010637,-74.0777442
45380,VALE+,4.7333216,-74.097897
45414,VALE+,4.7202411,-74.03863
